2018-08-07 16:38:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:38:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:39:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:39:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:39:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:40:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:40:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:40:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:41:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:41:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:41:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:42:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:42:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:42:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:43:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:43:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:43:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:44:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:44:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:44:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:45:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:45:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:45:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:46:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:46:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:46:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:47:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:47:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:47:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:48:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:48:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:48:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:49:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:49:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:49:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:50:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:50:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:50:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:51:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:51:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:51:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:52:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:52:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:52:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:53:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:53:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:53:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:54:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:54:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:54:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:55:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:55:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:55:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:56:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:56:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:56:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:57:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:57:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:57:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:58:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:58:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:58:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:59:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:59:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 16:59:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:00:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:00:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:00:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:01:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:01:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:01:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:02:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:02:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:02:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:03:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:03:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:03:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:04:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:04:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:04:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:05:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:05:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:05:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:06:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:06:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:06:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:07:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:07:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:07:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:08:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:08:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:08:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:09:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:09:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:09:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:10:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:10:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:10:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:11:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:11:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:11:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:12:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:12:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:12:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:13:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:13:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:13:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:14:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:14:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:14:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:15:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:15:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:15:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:16:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:16:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:16:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:17:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:17:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:17:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:18:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:18:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:18:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:19:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:19:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:19:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:20:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:20:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:20:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:21:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:21:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:21:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:22:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:22:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:22:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:23:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:23:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:23:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:24:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:24:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:24:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:25:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:25:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:25:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:26:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:26:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:26:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:27:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:27:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:27:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:28:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:28:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:28:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:29:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:29:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:29:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:30:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:30:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:30:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:31:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:31:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:31:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:32:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:32:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:32:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:33:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:33:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:33:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:34:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:34:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:34:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:35:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:35:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:35:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:36:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:36:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:36:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:37:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:37:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:37:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:38:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:38:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:38:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:39:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:39:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:39:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:40:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:40:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:40:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:41:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:41:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:41:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:42:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:42:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:42:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:43:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:43:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:43:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:44:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:44:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:44:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:45:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:45:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:45:35-0500 [-] LockHandler on alpeel: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:46:35-0500 [-] LockHandler on sandon: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
2018-08-07 17:46:35-0500 [-] LockHandler on yam: access type 'view' changed from 'view:attr(alive, 1)' to 'view:attr(alive, 1)'
